	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000271046	LOC105376412	-0.147694229340512	-0.00487076497441917	-4.61963645095295	4.68108605322038e-06	4.64968852481464e-05	3.60562787227967	uncharacterized LOC105376412
ENSG00000237927	NA	0.0945776228853307	-0.0173346489894495	4.61820141830753	4.71247589081136e-06	4.67516639837497e-05	3.59929778787258	NA
ENSG00000065911	MTHFD2	0.142394001615911	-0.0052097517701873	4.61619166814186	4.75677699291852e-06	4.71337574298313e-05	3.59043564435909	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
ENSG00000113504	SLC12A7	0.0603272739350589	0.00195498953268736	4.61570301340776	4.76760873200947e-06	4.71691490232831e-05	3.5882814283443	solute carrier family 12 member 7
ENSG00000134243	SORT1	-0.0960129607171119	0.0126108470986014	-4.61550831499991	4.77193109824252e-06	4.71691490232831e-05	3.58742316697421	sortilin 1
ENSG00000068654	POLR1A	-0.0267958407600836	0.0030691836613911	-4.61205891907658	4.84913546887329e-06	4.78741919926945e-05	3.57222328118159	RNA polymerase I subunit A
ENSG00000143153	ATP1B1	-0.0947923575782677	0.0146844344047491	-4.61139102677253	4.86422217598377e-06	4.79649995440531e-05	3.5692814145002	ATPase Na+/K+ transporting subunit beta 1
ENSG00000204860	NA	-0.0628855241164751	0.011396545164896	-4.6107046993492	4.87977224779429e-06	4.80601510982884e-05	3.56625876050857	NA
ENSG00000225439	BOLA3-DT	-0.0540593077092178	0.00310683793613885	-4.60593842910477	4.98908535659796e-06	4.90774157360995e-05	3.54527920833104	BOLA3 divergent transcript
ENSG00000162735	PEX19	-0.0370038884555473	0.00418495520620849	-4.60535545646862	5.00261592149708e-06	4.9151154017604e-05	3.54271454372213	peroxisomal biogenesis factor 19
ENSG00000198925	ATG9A	-0.0424142674159984	0.00434213842072679	-4.60391975854107	5.0360882713903e-06	4.94084796727221e-05	3.53639978584525	autophagy related 9A
ENSG00000235374	NA	-0.0867259919241419	0.00965500022484618	-4.60366065416153	5.04215197619806e-06	4.94084796727221e-05	3.53526033962652	NA
ENSG00000117153	KLHL12	-0.0416465272065616	-0.000376709869668523	-4.60345350138206	5.04700492175626e-06	4.94084796727221e-05	3.53434940055552	kelch like family member 12
ENSG00000130695	CEP85	-0.0935565481298546	0.00950086437477225	-4.60288834374524	5.06026762178317e-06	4.94788472742184e-05	3.53186435596924	centrosomal protein 85
ENSG00000187837	H1-2	0.24528522972775	0.00357291281676822	4.60167910073703	5.08875770534192e-06	4.96977596043285e-05	3.52654817095404	H1.2 linker histone, cluster member
ENSG00000155506	LARP1	-0.0465689244390549	0.00551435227688219	-4.60121397205492	5.09975721010215e-06	4.97455358997389e-05	3.52450367654748	La ribonucleoprotein 1, translational regulator
ENSG00000185722	ANKFY1	-0.0357515093134393	0.00059471760256058	-4.60091421263677	5.10685810198663e-06	4.97552144027286e-05	3.52318617245891	ankyrin repeat and FYVE domain containing 1
ENSG00000268858	NA	-0.0576597036023322	0.00532872658776818	-4.59930588826512	5.14511947479869e-06	5.00680981149765e-05	3.51611862444887	NA
ENSG00000183160	TMEM119	-0.120793372564611	0.00553893092681774	-4.59869363859428	5.15975682839292e-06	5.01506197700004e-05	3.51342878789148	transmembrane protein 119
ENSG00000166224	SGPL1	-0.0291297221521443	0.0025026297359752	-4.59736166756421	5.1917391081524e-06	5.03837238784182e-05	3.50757810627021	sphingosine-1-phosphate lyase 1
ENSG00000147443	DOK2	0.136700991390708	0.000371844771375446	4.59718018271779	5.19611148654037e-06	5.03837238784182e-05	3.50678105662743	docking protein 2
ENSG00000168481	LGI3	-0.0708374355180094	0.0137867064903805	-4.59676380780182	5.20615625598049e-06	5.0388063560729e-05	3.50495252188744	leucine rich repeat LGI family member 3
ENSG00000109919	MTCH2	-0.0368580944256461	-0.00300312189503208	-4.59664889212278	5.20893180087585e-06	5.0388063560729e-05	3.50444789018355	mitochondrial carrier 2
ENSG00000136932	TRMO	-0.060546888454447	0.00301555947234975	-4.5960174730677	5.22420775109522e-06	5.04758862783755e-05	3.50167533604539	tRNA methyltransferase O
ENSG00000175305	CCNE2	-0.101040161904161	0.00767716377654461	-4.59527889186681	5.24213084696776e-06	5.05890470954412e-05	3.49843268501569	cyclin E2
ENSG00000279267	NA	-0.184958829132337	0.0120725038885747	-4.59311554049031	5.29496898672792e-06	5.10384880436674e-05	3.48893755140266	NA
ENSG00000135736	CCDC102A	0.0304607662657183	-0.00106473102346103	4.59233494673715	5.31415956895403e-06	5.1146700524386e-05	3.48551248305665	coiled-coil domain containing 102A
ENSG00000230487	PSMG3-AS1	-0.056737036153435	0.000980610312900389	-4.59214844565509	5.3187544928367e-06	5.1146700524386e-05	3.48469423899627	PSMG3 antisense RNA 1
ENSG00000205362	MT1A	0.314416113396905	0.00924255952188279	4.59032003990835	5.36400427617803e-06	5.15210080536203e-05	3.47667403943202	metallothionein 1A
ENSG00000107874	CUEDC2	-0.0305374578025928	-0.000199199730180997	-4.58974443260126	5.37832583440116e-06	5.15977195773822e-05	3.47414978696136	CUE domain containing 2
ENSG00000171357	LURAP1	-0.0594336261818174	0.00706672054787394	-4.58909160139097	5.39461319661592e-06	5.16505945618533e-05	3.47128723638688	leucine rich adaptor protein 1
ENSG00000139437	TCHP	-0.027053609358935	0.00259202539543909	-4.58901529368001	5.39652007024397e-06	5.16505945618533e-05	3.47095266523432	trichoplein keratin filament binding
ENSG00000184574	LPAR5	-0.0934362834796825	-0.00222576579400169	-4.58698080247666	5.44759970890365e-06	5.20782859495542e-05	3.46203435308857	lysophosphatidic acid receptor 5
ENSG00000289473	NA	0.166641079893469	-0.0144119760787688	4.58642494420546	5.46163605538573e-06	5.21512610446855e-05	3.45959835747636	NA
ENSG00000128654	MTX2	-0.0616794251572793	0.00682045720423393	-4.58360058963653	5.53349358174083e-06	5.27755330483362e-05	3.44722515056808	metaxin 2
ENSG00000130202	NECTIN2	0.116065766796405	-0.00102575503284651	4.58055556327289	5.61198158096717e-06	5.3461508745003e-05	3.43389317216296	nectin cell adhesion molecule 2
ENSG00000143702	CEP170	-0.0515263151802935	-0.000800247967533776	-4.57734048369066	5.69601189283931e-06	5.41986178354862e-05	3.41982562844212	centrosomal protein 170
ENSG00000185414	MRPL30	-0.0383488684630587	0.00103427523481974	-4.57700669291986	5.70480480569932e-06	5.42189441568506e-05	3.4183656590681	mitochondrial ribosomal protein L30
ENSG00000100296	THOC5	-0.0323966539237598	0.00464909446497162	-4.5710759165801	5.86322546742521e-06	5.56596403638442e-05	3.39244157458836	THO complex subunit 5
ENSG00000262700	LOC100421173	-0.13266423895751	-0.00193055777445326	-4.57074152607523	5.87228214686911e-06	5.56807195416169e-05	3.39098085098188	thyroid hormone receptor interactor 11 pseudogene
ENSG00000110400	NECTIN1	-0.0659198208867746	0.00989717807467996	-4.57010547903877	5.88954599242447e-06	5.57794791956945e-05	3.38820267150382	nectin cell adhesion molecule 1
ENSG00000267317	NA	-0.0626227192024716	-0.000373673915933641	-4.56785900047274	5.95091136588526e-06	5.6240420398396e-05	3.37839320351645	NA
ENSG00000162086	ZNF75A	-0.0552334814639535	0.00150594963061641	-4.56781844349971	5.95202484756506e-06	5.6240420398396e-05	3.37821614891932	zinc finger protein 75A
ENSG00000259642	NA	-0.0665818984505955	0.0110220710380679	-4.56194118227716	6.11551425593368e-06	5.77182660655618e-05	3.352574031429	NA
ENSG00000090432	MUL1	-0.0625556608450677	0.00761056556127524	-4.56128279744437	6.1340947782937e-06	5.78266226495395e-05	3.34970346051866	mitochondrial E3 ubiquitin protein ligase 1
ENSG00000126883	NUP214	-0.0336112901748103	0.00406042274588299	-4.5604262371859	6.15834915114542e-06	5.79881547237913e-05	3.34596941999531	nucleoporin 214
ENSG00000154217	PITPNC1	0.0446413349020791	-0.00610434749303971	4.55997433142925	6.17118236423842e-06	5.80418941763533e-05	3.34399967142508	phosphatidylinositol transfer protein cytoplasmic 1
ENSG00000224616	NA	-0.0474347316322696	-0.00210715032909637	-4.55584626409734	6.28960466908321e-06	5.90874625486537e-05	3.3260148574869	NA
ENSG00000135040	NAA35	-0.0258524861142871	-0.000932371809108914	-4.55557956135911	6.29733009503068e-06	5.90918820553282e-05	3.324853432827	N-alpha-acetyltransferase 35, NatC auxiliary subunit
ENSG00000117525	F3	0.184466129303085	-0.0317047540713959	4.55331820847556	6.36320017091662e-06	5.96412720277513e-05	3.31500835090484	coagulation factor III, tissue factor
ENSG00000126785	RHOJ	0.089616818841494	-0.00258448369513593	4.55283390702991	6.37739286949021e-06	5.96799771872689e-05	3.31290047781616	ras homolog family member J
ENSG00000286873	NA	-0.0834021785343995	0.0100454533966361	-4.55267746197766	6.38198405526228e-06	5.96799771872689e-05	3.31221961129651	NA
ENSG00000007255	TRAPPC6A	-0.0579362436240216	0.00424420757560353	-4.55164480138592	6.41236911852158e-06	5.98953514568329e-05	3.30772590415679	trafficking protein particle complex subunit 6A
ENSG00000175354	PTPN2	0.0401900905056429	-0.00269456521485247	4.55006176747772	6.45921792976854e-06	6.02638373859848e-05	3.30083905136323	protein tyrosine phosphatase non-receptor type 2
ENSG00000079616	KIF22	-0.0500115428344551	0.0038121428344272	-4.548245026519	6.51338769559667e-06	6.06997056986669e-05	3.29293823425598	kinesin family member 22
ENSG00000067066	SP100	0.0553235450233915	0.00226267114198628	4.54754105635404	6.53449487209314e-06	6.08268122665127e-05	3.28987753381632	SP100 nuclear antigen
ENSG00000265625	NA	0.219383247461601	0.0159119897352725	4.54677570603854	6.55751683553894e-06	6.09714322208501e-05	3.28655046880935	NA
ENSG00000287936	NA	0.0794200678834622	-0.00154861326508709	4.54263778109917	6.68334018904125e-06	6.20704741616202e-05	3.26857149961728	NA
ENSG00000125149	PHAF1	-0.0802703495387105	0.0113473558066502	-4.53880233599586	6.80203090893683e-06	6.31008448215154e-05	3.25192044272639	phagophore assembly factor 1
ENSG00000180539	LINC02908	-0.0729862402707736	0.00651801103256979	-4.53537702623784	6.90973600322604e-06	6.402707593433e-05	3.23706104317441	long intergenic non-protein coding RNA 2908
ENSG00000113593	PPWD1	-0.0587407386201775	0.0069034375313439	-4.5328725237342	6.98952024176412e-06	6.469277541951e-05	3.22620285055633	peptidylprolyl isomerase domain and WD repeat containing 1
ENSG00000174456	C12orf76	-0.0432855761793942	0.00213467872628147	-4.53141649683253	7.03630913299662e-06	6.50519158777043e-05	3.21989286824791	chromosome 12 open reading frame 76
ENSG00000267107	PCAT19	0.0933553298590538	-0.00411048463187365	4.53078027016361	7.0568481871869e-06	6.51678327490219e-05	3.21713624827881	prostate cancer associated transcript 19
ENSG00000069849	ATP1B3	0.0733361679546896	0.00447203948010985	4.52953466716639	7.09722604684928e-06	6.54664848828849e-05	3.21174039213924	ATPase Na+/K+ transporting subunit beta 3
ENSG00000156050	FAM161B	-0.062036218748891	0.00553061380358929	-4.52912000221761	7.11071703068655e-06	6.55167310123778e-05	3.20994440325657	FAM161 centrosomal protein B
ENSG00000268087	NA	-0.132755871688139	0.000770440029143772	-4.52728311199266	7.17077588453607e-06	6.59954458525946e-05	3.20199034810279	NA
ENSG00000034152	MAP2K3	0.0768629087600135	0.00204029740038414	4.52678024118099	7.18730232280862e-06	6.60311551718816e-05	3.19981335567672	mitogen-activated protein kinase kinase 3
ENSG00000221869	CEBPD	0.234666514753361	0.0110503372501519	4.52667183409633	7.19086981429822e-06	6.60311551718816e-05	3.19934407708468	CCAAT enhancer binding protein delta
ENSG00000205336	ADGRG1	0.113513687632497	0.000329256520605669	4.52601205524968	7.21261863968196e-06	6.61259500033901e-05	3.19648821643287	adhesion G protein-coupled receptor G1
ENSG00000136937	NCBP1	-0.0317343790764118	-0.000911295142289966	-4.52567642292369	7.22370654546873e-06	6.61259500033901e-05	3.19503557722933	nuclear cap binding protein subunit 1
ENSG00000261351	NA	-0.0701482755223305	0.0042254219210663	-4.52562070353751	7.22554886470438e-06	6.61259500033901e-05	3.19479442973904	NA
ENSG00000131759	RARA	0.0725039133871253	0.00370738218431388	4.52466422066533	7.25724456526012e-06	6.63414780965698e-05	3.1906553078867	retinoic acid receptor alpha
ENSG00000103184	SEC14L5	-0.0826592555920291	0.0108908461103407	-4.52411347447157	7.27555548504479e-06	6.643430428889e-05	3.18827235809363	SEC14 like lipid binding 5
ENSG00000141994	DUS3L	-0.0476648998170478	0.0080679625860802	-4.52163247952463	7.35859286972384e-06	6.71172888285562e-05	3.17754103676823	dihydrouridine synthase 3 like
ENSG00000164403	SHROOM1	-0.098104572207091	0.00412276075689554	-4.52085449406283	7.3848181419788e-06	6.72811451525921e-05	3.17417706395201	shroom family member 1
ENSG00000233588	NA	0.195412218772571	-0.0167964144537776	4.51976821597382	7.42158563856419e-06	6.74745763335035e-05	3.1694809536847	NA
ENSG00000101049	SGK2	-0.0896006480433855	0.0118847828134148	-4.51973780149539	7.42261760525711e-06	6.74745763335035e-05	3.1693494834385	serum/glucocorticoid regulated kinase 2
ENSG00000136490	LIMD2	0.0652642559016567	0.000148228839094702	4.51917232905136	7.44182921965263e-06	6.75434544671466e-05	3.16690531136277	LIM domain containing 2
ENSG00000273271	NA	0.0843378040600909	-0.0131072742526412	4.51902683868356	7.44677987863691e-06	6.75434544671466e-05	3.16627649674339	NA
ENSG00000182492	BGN	0.117291503056282	0.0118759641026899	4.51768037486604	7.49274658919186e-06	6.78847841701532e-05	3.16045792983629	biglycan
ENSG00000116815	CD58	0.0427543384210475	-0.000384632256834318	4.51688448408136	7.52004513905373e-06	6.80564085084363e-05	3.15701935460774	CD58 molecule
ENSG00000105364	MRPL4	-0.0460843241591485	0.00472940247687189	-4.51657367681777	7.53073149335631e-06	6.80774783722388e-05	3.15567669333803	mitochondrial ribosomal protein L4
ENSG00000173432	SAA1	0.205924931175067	-0.0355957872814456	4.51344682048149	7.63905383332352e-06	6.89801479738581e-05	3.14217374389693	serum amyloid A1
ENSG00000117408	IPO13	-0.0569860933908811	0.00865452753486514	-4.51296038603943	7.65603883122357e-06	6.90569615507375e-05	3.14007392192128	importin 13
ENSG00000198954	KIFBP	-0.0490267284086581	-4.12264537295314e-05	-4.51213928846674	7.68479152308864e-06	6.92396315880055e-05	3.13652991888662	kinesin family binding protein
ENSG00000164211	STARD4	0.121931352158976	-0.00984972979912506	4.51032063181465	7.74884505889109e-06	6.97396055300198e-05	3.12868242100233	StAR related lipid transfer domain containing 4
ENSG00000138380	CARF	-0.0357633746983303	0.00148877375369024	-4.50931919239875	7.78433413248251e-06	6.99816793698345e-05	3.1243624763046	calcium responsive transcription factor
ENSG00000132718	SYT11	-0.106636177221558	0.00812689501898216	-4.50794433762609	7.83331013621675e-06	7.03443341339421e-05	3.11843317807631	synaptotagmin 11
ENSG00000158941	CCAR2	-0.0293011267896305	0.00258137982273823	-4.50656645445541	7.88269022813228e-06	7.06815507027486e-05	3.11249251623898	cell cycle and apoptosis regulator 2
ENSG00000089053	ANAPC5	-0.0420081800442156	0.00582313185798164	-4.50641274533421	7.88821726074874e-06	7.06815507027486e-05	3.11182991377518	anaphase promoting complex subunit 5
ENSG00000009413	REV3L	0.0165645169293474	-0.00245499564288173	4.50463126845863	7.9525467061363e-06	7.11796625510771e-05	3.10415194472459	REV3 like, DNA directed polymerase zeta catalytic subunit
ENSG00000130193	THEM6	-0.0657889556689099	0.00894279152011763	-4.50364288497959	7.98845393592273e-06	7.14225656510325e-05	3.09989334577149	thioesterase superfamily member 6
ENSG00000113552	GNPDA1	-0.0509158010232827	-0.00439075259258096	-4.50275486870767	8.02084735836971e-06	7.16335545328084e-05	3.09606793962616	glucosamine-6-phosphate deaminase 1
ENSG00000134480	CCNH	0.0361856630370699	0.00438781024271974	4.501495131569	8.06701658261044e-06	7.19669770704951e-05	3.09064244100049	cyclin H
ENSG00000130119	GNL3L	-0.0326536401938145	-0.000441340979064969	-4.50118163465852	8.07854572097745e-06	7.19909790999577e-05	3.08929247760642	G protein nucleolar 3 like
ENSG00000132471	WBP2	-0.0389358953122675	0.00260786230574443	-4.50043936302855	8.10590642901811e-06	7.21558555894563e-05	3.08609649847029	WW domain binding protein 2
ENSG00000196345	ZKSCAN7	-0.0363578121696392	-0.00167582339846981	-4.49960976396004	8.13659117284293e-06	7.23499291515345e-05	3.08252509949686	zinc finger with KRAB and SCAN domains 7
ENSG00000169085	VXN	-0.0655741543494062	0.00358389043237098	-4.49936557487469	8.14564428340483e-06	7.23514424082141e-05	3.08147399019554	vexin
ENSG00000155330	C16orf87	0.0314305882009702	-0.00458404073454205	4.49807796419734	8.19354125195412e-06	7.26975964021419e-05	3.07593236656757	chromosome 16 open reading frame 87
ENSG00000273618	NA	-0.122895169972527	-0.00240893157134511	-4.49434105230233	8.33408106928798e-06	7.38640808589234e-05	3.0598578352245	NA
ENSG00000120029	ARMH3	-0.0232801534076634	0.00329280652494811	-4.49249470838627	8.40436903796538e-06	7.43315496128083e-05	3.05192030013403	armadillo like helical domain containing 3
ENSG00000233775	NA	-0.0548229691603203	-0.000242550132870375	-4.49247617065606	8.40507761735991e-06	7.43315496128083e-05	3.05184062087803	NA
ENSG00000110719	TCIRG1	0.109609241322749	0.00327533496967899	4.49205231038214	8.42129472177292e-06	7.43941925258573e-05	3.05001885981485	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3
ENSG00000277494	GPIHBP1	-0.12610370425322	0.0036942726878944	-4.49005236805951	8.49821879544482e-06	7.49513200214812e-05	3.04142523259729	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
ENSG00000136244	IL6	0.398947628180017	0.0137953694710206	4.48993471904312	8.5027648495824e-06	7.49513200214812e-05	3.04091981366448	interleukin 6
ENSG00000143374	TARS2	-0.0433636503893647	0.00393203279894975	-4.48945135957508	8.52146671610751e-06	7.50349690839953e-05	3.03884343655892	threonyl-tRNA synthetase 2, mitochondrial
ENSG00000169609	C15orf40	-0.0327642181091227	0.00351923882113325	-4.4867609476345	8.62628486942362e-06	7.58329917071727e-05	3.02729000249235	chromosome 15 open reading frame 40
ENSG00000124406	ATP8A1	-0.0636233058111678	0.00532099948646331	-4.48642824438402	8.63933244393769e-06	7.58329917071727e-05	3.0258617255376	ATPase phospholipid transporting 8A1
